title,artist,sourceAlias,source,collection,link,bvid,page,pubdate,pubdateFormatted,viewCount,cover,normalizedTitle,vocaloidReasons
さよならだけが人生だ,伊東歌詞太郎 feat.初音ミク,よしか🦍,yoshika.js,[2024-06-20]【 YOSHIKA⁂Ch. 】21横屏】3D感谢歌回 千本桜、怪獣の花唄,https://www.bilibili.com/video/BV1bH3WeKEfh?p=10,BV1bH3WeKEfh,10,1719546254,2024-06-28 11:44:14,134,https://i0.hdslb.com/bfs/archive/a39f0508986429de2aa5a242ae550d663f7d235a.jpg@160w_90h_1c.webp,さよならだけが人生だ,音源/术力口词:初音ミク
千本桜,黒うさP feat 初音ミク,よしか🦍,yoshika.js,[2024-06-20]【 YOSHIKA⁂Ch. 】21横屏】3D感谢歌回 千本桜、怪獣の花唄,https://www.bilibili.com/video/BV1bH3WeKEfh?p=12,BV1bH3WeKEfh,12,1719546254,2024-06-28 11:44:14,134,https://i0.hdslb.com/bfs/archive/a39f0508986429de2aa5a242ae550d663f7d235a.jpg@160w_90h_1c.webp,千本桜,音源/术力口词:初音ミク | P主/术力口作者:黒うさP | 已知术力口曲名:千本桜
紡唄,dateken feat.鏡音リン・レン,よしか🦍,yoshika.js,[2024-06-20]【 YOSHIKA⁂Ch. 】21横屏】3D感谢歌回 千本桜、怪獣の花唄,https://www.bilibili.com/video/BV1bH3WeKEfh?p=13,BV1bH3WeKEfh,13,1719546254,2024-06-28 11:44:14,134,https://i0.hdslb.com/bfs/archive/a39f0508986429de2aa5a242ae550d663f7d235a.jpg@160w_90h_1c.webp,紡唄,音源/术力口词:鏡音リン/レン | P主/术力口作者:DATEKEN
少女レイ,みきとP,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=1,BV1MC31eaEJQ,1,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,少女レイ,P主/术力口作者:みきとP | 已知术力口曲名:少女レイ
酔いどれ知らず,Kanaria,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=8,BV1MC31eaEJQ,8,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,酔いどれ知らず,P主/术力口作者:Kanaria | 已知术力口曲名:酔いどれ知らず
ベノム,かいりきベア,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=9,BV1MC31eaEJQ,9,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,ベノム,P主/术力口作者:かいりきベア | 已知术力口曲名:ベノム
裏表ラバーズ,wowaka,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=13,BV1MC31eaEJQ,13,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,裏表ラバズ,P主/术力口作者:wowaka | 已知术力口曲名:裏表ラバーズ
ハロ／ハワユ,ナノウ,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=14,BV1MC31eaEJQ,14,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,ハロハワユ,已知术力口曲名:ハロ／ハワユ
アイロニ,すこっぷ,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=15,BV1MC31eaEJQ,15,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,アイロニ,P主/术力口作者:すこっぷ | 已知术力口曲名:アイロニ
小夜子,みきとP,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=16,BV1MC31eaEJQ,16,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,小夜子,P主/术力口作者:みきとP | 已知术力口曲名:小夜子
刹那プラス,みきとP,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=17,BV1MC31eaEJQ,17,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,刹那プラス,P主/术力口作者:みきとP
バレリーコ,みきとP,稀羽すう,suu_usuwa.js,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,https://www.bilibili.com/video/BV1MC31eaEJQ?p=18,BV1MC31eaEJQ,18,1719495628,2024-06-27 21:40:28,130,https://i0.hdslb.com/bfs/archive/88523033f5b5c3a10dffd4ba82d4ad509077e86a.jpg@160w_90h_1c.webp,バレリコ,P主/术力口作者:みきとP | 已知术力口曲名:バレリーコ
夜明けと蛍,ナブナ,Figaro,figaro.js,【Figaro 】星期三定期歌回15【240627】,https://www.bilibili.com/video/BV1m63CeREuT?p=1,BV1m63CeREuT,1,1719483186,2024-06-27 18:13:06,106,https://i1.hdslb.com/bfs/archive/83ae642a1164a43d9fe0121a4279ee9866476679.jpg@160w_90h_1c.webp,夜明けと蛍,P主/术力口作者:n-buna | 已知术力口曲名:夜明けと蛍
サマータイムレコード,じん,Figaro,figaro.js,【Figaro 】星期三定期歌回15【240627】,https://www.bilibili.com/video/BV1m63CeREuT?p=5,BV1m63CeREuT,5,1719483186,2024-06-27 18:13:06,106,https://i1.hdslb.com/bfs/archive/83ae642a1164a43d9fe0121a4279ee9866476679.jpg@160w_90h_1c.webp,サマタイムレコド,P主/术力口作者:じん | 已知术力口曲名:サマータイムレコード
ドリームレス・ドリームス,はるまきごはん,Figaro,figaro.js,【Figaro 】星期三定期歌回15【240627】,https://www.bilibili.com/video/BV1m63CeREuT?p=8,BV1m63CeREuT,8,1719483186,2024-06-27 18:13:06,106,https://i1.hdslb.com/bfs/archive/83ae642a1164a43d9fe0121a4279ee9866476679.jpg@160w_90h_1c.webp,ドリムレスドリムス,P主/术力口作者:はるまきごはん | 已知术力口曲名:ドリームレス・ドリームス
快晴,Orangestar,Figaro,figaro.js,【Figaro 】星期三定期歌回15【240627】,https://www.bilibili.com/video/BV1m63CeREuT?p=11,BV1m63CeREuT,11,1719483186,2024-06-27 18:13:06,106,https://i1.hdslb.com/bfs/archive/83ae642a1164a43d9fe0121a4279ee9866476679.jpg@160w_90h_1c.webp,快晴,P主/术力口作者:Orangestar | 已知术力口曲名:快晴
夏の半券,みきとP,Figaro,figaro.js,【Figaro 】星期三定期歌回15【240627】,https://www.bilibili.com/video/BV1m63CeREuT?p=12,BV1m63CeREuT,12,1719483186,2024-06-27 18:13:06,106,https://i1.hdslb.com/bfs/archive/83ae642a1164a43d9fe0121a4279ee9866476679.jpg@160w_90h_1c.webp,夏の半券,P主/术力口作者:みきとP
ラストリゾート,Ayase feat.初音ミク,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=3,BV1MQ3KeXEXG,3,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ラストリゾト,音源/术力口词:初音ミク | P主/术力口作者:Ayase | 已知术力口曲名:ラストリゾート
CH4NGE,Giga feat.可不,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=4,BV1MQ3KeXEXG,4,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ch4nge,音源/术力口词:可不/KAFU | P主/术力口作者:Giga
G4L,Giga,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=5,BV1MQ3KeXEXG,5,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,g4l,P主/术力口作者:Giga
月陽-ツキアカリ-,みきとP feat.GUMI,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=7,BV1MQ3KeXEXG,7,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,月陽ツキアカリ,音源/术力口词:GUMI/Megpoid | P主/术力口作者:みきとP
エンヴィーベイビー,Kanaria feat.GUMI,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=8,BV1MQ3KeXEXG,8,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,エンヴィベイビ,音源/术力口词:GUMI/Megpoid | P主/术力口作者:Kanaria | 已知术力口曲名:エンヴィーベイビー
flos,R Sound Design feat.初音ミク,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=11,BV1MQ3KeXEXG,11,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,flos,音源/术力口词:初音ミク | P主/术力口作者:R Sound Design | 已知术力口曲名:flos
雨とペトラ,バルーン feat.flower,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=13,BV1MQ3KeXEXG,13,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,雨とペトラ,音源/术力口词:v flower | P主/术力口作者:バルーン | 已知术力口曲名:雨とペトラ
ダーリン,バルーン feat.flower,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=14,BV1MQ3KeXEXG,14,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ダリン,音源/术力口词:v flower | P主/术力口作者:バルーン
ロウワー,ぬゆり feat.flower,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=15,BV1MQ3KeXEXG,15,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ロウワ,音源/术力口词:v flower | P主/术力口作者:ぬゆり | 已知术力口曲名:ロウワー
ジェヘナ,wotaku feat.初音ミク,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=16,BV1MQ3KeXEXG,16,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ジェヘナ,音源/术力口词:初音ミク | P主/术力口作者:wotaku
真生活,案山子 feat.初音ミク,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=18,BV1MQ3KeXEXG,18,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,真生活,音源/术力口词:初音ミク
ルーマー,ポリスピカデリー feat.GUMI,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=19,BV1MQ3KeXEXG,19,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,ルマ,音源/术力口词:GUMI/Megpoid
GURU,じん feat.可不,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=20,BV1MQ3KeXEXG,20,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,guru,音源/术力口词:可不/KAFU | P主/术力口作者:じん
フォニイ,ツミキ feat.可不,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=21,BV1MQ3KeXEXG,21,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,フォニイ,音源/术力口词:可不/KAFU | P主/术力口作者:ツミキ | 已知术力口曲名:フォニイ
病名は愛だった,Neru & z'5 feat.鏡音リン・鏡音レン,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=22,BV1MQ3KeXEXG,22,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,病名は愛だつた,音源/术力口词:鏡音リン/レン | P主/术力口作者:Neru
Gimme×Gimme,八王子P×Giga feat.初音ミク・鏡音リン,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=23,BV1MQ3KeXEXG,23,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,gimme×gimme,音源/术力口词:初音ミク | 音源/术力口词:鏡音リン/レン | P主/术力口作者:八王子P
第三の心臓,はるまきごはん feat.初音ミク,Figaro,figaro.js,【Figaro】竖屏25】ハロ/ハワユ 、真生活、GURU、唱【2024年6月21日】,https://www.bilibili.com/video/BV1MQ3KeXEXG?p=24,BV1MQ3KeXEXG,24,1719380204,2024-06-26 13:36:44,124,https://i2.hdslb.com/bfs/archive/b77e94c51cc0874eacb425d91248b5ed1d7b180a.jpg@160w_90h_1c.webp,第三の心臓,音源/术力口词:初音ミク | P主/术力口作者:はるまきごはん
少女レイ,みきとP,Figaro,figaro.js,【 Figaro】#14星期三定期歌回 斜陽、変わらないもの,https://www.bilibili.com/video/BV1jZ3TeqEFV?p=4,BV1jZ3TeqEFV,4,1719373570,2024-06-26 11:46:10,165,https://i2.hdslb.com/bfs/archive/6ced4f4ee7fc28d6047ff420fcd96b62c3aedfc9.jpg@160w_90h_1c.webp,少女レイ,P主/术力口作者:みきとP | 已知术力口曲名:少女レイ
夏の半券,みきとP,Figaro,figaro.js,【 Figaro】#14星期三定期歌回 斜陽、変わらないもの,https://www.bilibili.com/video/BV1jZ3TeqEFV?p=5,BV1jZ3TeqEFV,5,1719373570,2024-06-26 11:46:10,165,https://i2.hdslb.com/bfs/archive/6ced4f4ee7fc28d6047ff420fcd96b62c3aedfc9.jpg@160w_90h_1c.webp,夏の半券,P主/术力口作者:みきとP
ハロ／ハワユ,ナノウ,Figaro,figaro.js,【 Figaro】#14星期三定期歌回 斜陽、変わらないもの,https://www.bilibili.com/video/BV1jZ3TeqEFV?p=6,BV1jZ3TeqEFV,6,1719373570,2024-06-26 11:46:10,165,https://i2.hdslb.com/bfs/archive/6ced4f4ee7fc28d6047ff420fcd96b62c3aedfc9.jpg@160w_90h_1c.webp,ハロハワユ,已知术力口曲名:ハロ／ハワユ
from Y to Y,ジミーサムP,Figaro,figaro.js,【Figaro】#182蝶々結び\たばこ\染まるよ \少年よ我に帰れ,https://www.bilibili.com/video/BV1d13cenEy8?p=14,BV1d13cenEy8,14,1719337377,2024-06-26 01:42:57,130,https://i1.hdslb.com/bfs/archive/5e90339aedc8696f29db6fa4cb8bd6d5cdb398b8.jpg@160w_90h_1c.webp,fromytoy,P主/术力口作者:ジミーサムP | 已知术力口曲名:from Y to Y
からくりピエロ,40メートルP,Figaro,figaro.js,【Figaro】#182蝶々結び\たばこ\染まるよ \少年よ我に帰れ,https://www.bilibili.com/video/BV1d13cenEy8?p=15,BV1d13cenEy8,15,1719337377,2024-06-26 01:42:57,130,https://i1.hdslb.com/bfs/archive/5e90339aedc8696f29db6fa4cb8bd6d5cdb398b8.jpg@160w_90h_1c.webp,からくりピエロ,P主/术力口作者:40mP | 已知术力口曲名:からくりピエロ
ワールド・ランプシェード,buzzG,Figaro,figaro.js,【Figaro】#181春の歌\ギラギラ\シリウスの心臓\クリスマスソング \対象a,https://www.bilibili.com/video/BV1P83ceaEBe?p=7,BV1P83ceaEBe,7,1719334317,2024-06-26 24:51:57,109,https://i2.hdslb.com/bfs/archive/0857fcdae6007264e18155519a2aed5ee1d0f7be.jpg@160w_90h_1c.webp,ワルドランプシェド,P主/术力口作者:buzzG
白ゆき,ナブナ,Figaro,figaro.js,【Figaro】#181春の歌\ギラギラ\シリウスの心臓\クリスマスソング \対象a,https://www.bilibili.com/video/BV1P83ceaEBe?p=8,BV1P83ceaEBe,8,1719334317,2024-06-26 24:51:57,109,https://i2.hdslb.com/bfs/archive/0857fcdae6007264e18155519a2aed5ee1d0f7be.jpg@160w_90h_1c.webp,白ゆき,P主/术力口作者:n-buna | 已知术力口曲名:白ゆき
炉心融解,iroha(sasaki),稀羽すう,suu_usuwa.js,【 稀羽すう】20】#72水曜定期歌枠 タッチ、you、炉心融解🎶,https://www.bilibili.com/video/BV1Mw3we6Emp?p=15,BV1Mw3we6Emp,15,1719329870,2024-06-25 23:37:50,256,https://i0.hdslb.com/bfs/archive/2b00c1bba9dd35ed219b1c45549611c3ac6041f1.jpg@160w_90h_1c.webp,炉心融解,P主/术力口作者:iroha | 已知术力口曲名:炉心融解
東京テディベア,Neru,稀羽すう,suu_usuwa.js,【 稀羽すう】20】#72水曜定期歌枠 タッチ、you、炉心融解🎶,https://www.bilibili.com/video/BV1Mw3we6Emp?p=16,BV1Mw3we6Emp,16,1719329870,2024-06-25 23:37:50,256,https://i0.hdslb.com/bfs/archive/2b00c1bba9dd35ed219b1c45549611c3ac6041f1.jpg@160w_90h_1c.webp,東京テディベア,P主/术力口作者:Neru | 已知术力口曲名:東京テディベア
アスノヨゾラ哨戒班,Orangestar,天籠りのん,linon.js,【 Linon ch. 天籠りのん】5】就寝RTA歌枠【240614】,https://www.bilibili.com/video/BV1JxGde2ELM?p=2,BV1JxGde2ELM,2,1718321804,2024-06-14 07:36:44,376,https://i1.hdslb.com/bfs/archive/93aba3250dc029b186b3bdd34b2fff2a2cdb24ca.jpg@160w_90h_1c.webp,アスノヨゾラ哨戒班,P主/术力口作者:Orangestar | 已知术力口曲名:アスノヨゾラ哨戒班
夜明けと蛍,n-buna,天籠りのん,linon.js,【 Linon ch. 天籠りのん】5】就寝RTA歌枠【240614】,https://www.bilibili.com/video/BV1JxGde2ELM?p=4,BV1JxGde2ELM,4,1718321804,2024-06-14 07:36:44,376,https://i1.hdslb.com/bfs/archive/93aba3250dc029b186b3bdd34b2fff2a2cdb24ca.jpg@160w_90h_1c.webp,夜明けと蛍,P主/术力口作者:n-buna | 已知术力口曲名:夜明けと蛍
ロキ,みきとP,天籠りのん,linon.js,【 Linon ch. 天籠りのん】13】复仇曲目较多的歌回【240609】,https://www.bilibili.com/video/BV1fS411P72A?p=7,BV1fS411P72A,7,1717886895,2024-06-09 06:48:15,446,https://i2.hdslb.com/bfs/archive/42b85667a2c7d7b85a4de8f8ee64cb5f495723f8.jpg@160w_90h_1c.webp,ロキ,P主/术力口作者:みきとP | 已知术力口曲名:ロキ
ダーリンダンス,かいりきベア,天籠りのん,linon.js,【 Linon ch. 天籠りのん】13】复仇曲目较多的歌回【240609】,https://www.bilibili.com/video/BV1fS411P72A?p=8,BV1fS411P72A,8,1717886895,2024-06-09 06:48:15,446,https://i2.hdslb.com/bfs/archive/42b85667a2c7d7b85a4de8f8ee64cb5f495723f8.jpg@160w_90h_1c.webp,ダリンダンス,P主/术力口作者:かいりきベア | 已知术力口曲名:ダーリンダンス
夜もすがら君想ふ,TOKOTOKO,天籠りのん,linon.js,【 Linon ch. 天籠りのん】13】复仇曲目较多的歌回【240609】,https://www.bilibili.com/video/BV1fS411P72A?p=9,BV1fS411P72A,9,1717886895,2024-06-09 06:48:15,446,https://i2.hdslb.com/bfs/archive/42b85667a2c7d7b85a4de8f8ee64cb5f495723f8.jpg@160w_90h_1c.webp,夜もすがら君想ふ,P主/术力口作者:西沢さんP
からくりピエロ,40mP,稀羽すう,suu_usuwa.js,【稀羽すう】🦢16竖屏】春を告げる、ダンスホール、プラチナ、オリオンをなぞる【240605】,https://www.bilibili.com/video/BV1c442197eA?p=5,BV1c442197eA,5,1717679557,2024-06-06 21:12:37,132,https://i2.hdslb.com/bfs/archive/6526044b4c450a04e7a536567b9ec243b41ae760.jpg@160w_90h_1c.webp,からくりピエロ,P主/术力口作者:40mP | 已知术力口曲名:からくりピエロ
